CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,AOV,Purchase_Frequency_Yearly,CLV
12690.0,206,1,389.01,1,1,2,112,Hibernating,389.01,2.28125,887.4290625
12691.0,28,6,1035.8,4,5,4,454,Champions,172.63333333333333,6.479289940828403,1118.5414201183432
12693.0,127,4,855.91,2,4,3,243,Need Attention,213.9775,6.108786610878661,1307.1428870292887
12694.0,70,2,869.67,3,2,3,323,Potential Loyalists,434.835,2.4662162162162162,1072.3971283783783
12695.0,7,4,582.1,5,4,3,543,Loyal Customers,145.525,4.066852367688022,591.8286908077995
12697.0,29,3,957.59,4,3,4,434,Potential Loyalists,319.19666666666666,3.249258160237389,1037.1523738872404
12700.0,8,4,4939.99,5,4,5,545,Champions,1234.9975,4.078212290502793,5036.581983240223
12701.0,80,2,797.71,2,2,3,223,Need Attention,398.855,2.5524475524475525,1018.0564685314686
12702.0,20,1,219.0,4,1,1,411,New Customers,219.0,1.0549132947976878,231.02601156069363
12703.0,71,1,283.55,3,1,2,312,Promising,283.55,1.2372881355932204,350.8330508474576
12704.0,7,8,2340.84,5,5,5,555,Champions,292.605,8.133704735376044,2379.9626740947074
12705.0,15,9,6868.29,4,5,5,455,Champions,763.1433333333333,9.35897435897436,7142.238888888889
12707.0,292,1,603.42,1,1,3,113,Lost,603.42,4.9324324324324325,2976.328378378378
12708.0,30,10,2712.91,4,5,5,455,Champions,271.291,10.863095238095237,2947.059970238095
12709.0,15,15,9706.52,4,5,5,455,Champions,647.1013333333334,15.598290598290598,10093.674643874645
12710.0,97,3,1149.02,2,3,4,234,Need Attention,383.00666666666666,4.070631970260223,1559.0791821561338
12712.0,29,13,4396.13,4,5,5,455,Champions,338.1638461538462,14.080118694362017,4761.387091988131
12713.0,1,1,848.55,5,1,3,513,Lost,848.55,1.0,848.55
12714.0,9,5,4708.86,5,4,5,545,Champions,941.7719999999999,5.1120448179271705,4814.380672268907
12715.0,106,1,343.36,2,1,2,212,Hibernating,343.36,1.4038461538461537,482.02461538461534
12716.0,4,2,1053.49,5,2,4,524,Potential Loyalists,526.745,2.016574585635359,1062.2205801104974
12717.0,151,2,1030.98,2,2,4,224,Need Attention,515.49,3.395348837209302,1750.2683720930231
12718.0,71,1,238.25,3,1,1,311,Promising,238.25,1.2372881355932204,294.78389830508473
12719.0,5,2,644.95,5,2,3,523,Potential Loyalists,322.475,2.0221606648199444,652.0962603878116
12720.0,3,25,5781.73,5,5,5,555,Champions,231.26919999999998,25.13774104683196,5813.585261707989
12721.0,32,6,2656.13,4,5,5,455,Champions,442.68833333333333,6.55688622754491,2902.6570359281436
12722.0,85,4,997.63,2,4,4,244,Need Attention,249.4075,5.195729537366548,1295.8539145907473
12723.0,4,5,725.07,5,4,3,543,Loyal Customers,145.014,5.041436464088398,731.078867403315
12724.0,5,4,1031.41,5,4,4,544,Champions,257.8525,4.044321329639889,1042.8383656509695
12725.0,371,1,427.8,1,1,2,112,Hibernating,427.8,-73.0,-31229.4
12726.0,28,7,2609.1,4,5,5,455,Champions,372.7285714285714,7.559171597633137,2817.519230769231
12727.0,11,7,3980.7,5,5,5,555,Champions,568.6714285714286,7.197183098591549,4092.832394366197
12728.0,71,4,836.33,3,4,3,343,Loyal Customers,209.0825,4.9491525423728815,1034.781186440678
12729.0,114,1,453.01,2,1,2,212,Hibernating,453.01,1.4484126984126984,656.1454365079364
12731.0,24,12,18895.91,4,5,5,455,Champions,1574.6591666666666,12.807017543859647,20166.68757309941
12732.0,180,1,236.26000000000002,1,1,1,111,Hibernating,236.26000000000002,1.9623655913978495,463.62849462365597
12733.0,234,1,383.95,1,1,2,112,Hibernating,383.95,2.765151515151515,1061.6799242424242
12734.0,353,1,110.39999999999999,1,1,1,111,Hibernating,110.39999999999999,28.076923076923077,3099.6923076923076
12735.0,315,2,779.5699999999999,1,2,3,123,About to Sleep,389.78499999999997,14.313725490196079,5579.275490196078
12736.0,333,1,234.0,1,1,1,111,Hibernating,234.0,11.06060606060606,2588.181818181818
12738.0,372,1,155.35,1,1,1,111,Hibernating,155.35,-60.833333333333336,-9450.458333333334
12739.0,78,2,1013.04,2,2,4,224,Need Attention,506.52,2.5347222222222223,1283.8875
12740.0,64,1,427.6,3,1,2,312,Promising,427.6,1.2086092715231789,516.8013245033113
12743.0,134,2,540.13,2,2,3,223,Need Attention,270.065,3.146551724137931,849.7734913793104
12744.0,52,7,21279.29,3,5,5,355,Loyal Customers,3039.8985714285714,8.136942675159236,24735.48041401274
12747.0,2,11,4196.01,5,5,5,555,Champions,381.4554545454546,11.030219780219781,4207.5375
12748.0,1,209,33053.19,5,5,5,555,Champions,158.14923444976077,209.0,33053.19
12749.0,4,5,4090.88,5,4,5,545,Champions,818.176,5.041436464088398,4124.782320441989
12750.0,129,1,275.88,2,1,2,212,Hibernating,275.88,1.540084388185654,424.87848101265826
12752.0,81,1,4366.78,2,1,5,215,Lost,4366.78,1.280701754385965,5592.542807017543
12753.0,23,6,21429.39,4,5,5,455,Champions,3571.565,6.384839650145772,22803.869825072885
12754.0,236,3,3010.74,1,3,5,135,About to Sleep,1003.5799999999999,8.423076923076923,8453.231538461538
12755.0,281,2,3811.95,1,2,5,125,About to Sleep,1905.975,8.588235294117647,16368.96176470588
12756.0,87,1,112.07999999999998,2,1,1,211,Hibernating,112.07999999999998,1.3082437275985663,146.62795698924728
12757.0,16,13,7834.650000000001,4,5,5,455,Champions,602.6653846153847,13.557142857142859,8170.420714285717
12758.0,117,2,2791.59,2,2,5,225,Need Attention,1395.795,2.931726907630522,4092.0897590361446
12759.0,52,3,1531.44,3,3,4,334,Potential Loyalists,510.48,3.4872611464968157,1780.1770700636946
12762.0,8,2,1898.52,5,2,4,524,Potential Loyalists,949.26,2.0391061452513966,1935.6418994413407
12763.0,138,2,494.08,2,2,3,223,Need Attention,247.04,3.2017543859649122,790.9614035087719
12764.0,317,1,1693.88,1,1,4,114,Lost,1693.88,7.448979591836735,12617.67755102041
12766.0,4,7,6989.63,5,5,5,555,Champions,998.5185714285715,7.058011049723757,7047.555110497238
12769.0,239,1,1143.6,1,1,4,114,Lost,1143.6,2.874015748031496,3286.7244094488183
12770.0,211,1,1351.45,1,1,4,114,Lost,1351.45,2.3548387096774195,3182.4467741935487
12772.0,60,1,892.47,3,1,3,313,Lost,892.47,1.1928104575163399,1064.547549019608
12775.0,17,5,1386.04,4,4,4,444,Champions,277.20799999999997,5.229226361031518,1449.583381088825
12778.0,20,6,822.23,4,5,3,453,Loyal Customers,137.03833333333333,6.329479768786127,867.3813583815029
12779.0,38,8,3981.36,3,5,5,355,Loyal Customers,497.67,8.902439024390244,4430.476829268293
12781.0,64,2,826.74,3,2,3,323,Potential Loyalists,413.37,2.4172185430463577,999.2056291390729
12782.0,5,5,2330.92,5,4,5,545,Champions,466.184,5.055401662049861,2356.7473684210527
12783.0,2,6,2225.91,5,5,5,555,Champions,370.98499999999996,6.016483516483516,2232.025137362637
12784.0,9,2,532.8199999999999,5,2,3,523,Potential Loyalists,266.40999999999997,2.044817927170868,544.759943977591
12785.0,364,1,311.95,1,1,2,112,Hibernating,311.95,182.5,56930.875
12787.0,10,3,463.66,5,3,2,532,Potential Loyalists,154.55333333333334,3.075842696629213,475.3817415730337
12789.0,65,1,91.85,3,1,1,311,Promising,91.85,1.212624584717608,111.37956810631229
12790.0,192,1,324.92,1,1,2,112,Hibernating,324.92,2.0977011494252875,681.5850574712645
12791.0,374,1,192.60000000000002,1,1,1,111,Hibernating,192.60000000000002,-45.625,-8787.375000000002
12792.0,257,1,400.53999999999996,1,1,2,112,Hibernating,400.53999999999996,3.3486238532110093,1341.2577981651375
12793.0,335,2,545.48,1,2,3,123,About to Sleep,272.74,23.548387096774192,6422.587096774193
12794.0,53,2,860.41,3,2,3,323,Potential Loyalists,430.205,2.3322683706070286,1003.3535143769967
12795.0,19,1,430.48,4,1,2,412,New Customers,430.48,1.0518731988472623,452.81037463976946
12797.0,366,1,254.03,1,1,2,112,Hibernating,254.03,inf,inf
12798.0,10,3,6977.04,5,3,5,535,Potential Loyalists,2325.68,3.075842696629213,7153.425842696628
12802.0,187,1,427.58,1,1,2,112,Hibernating,427.58,2.0391061452513966,871.8810055865921
12808.0,37,3,483.65000000000003,3,3,2,332,Potential Loyalists,161.21666666666667,3.328267477203647,536.572188449848
12809.0,178,1,489.31,2,1,3,213,Lost,489.31,1.9414893617021276,949.9901595744681
12811.0,261,3,514.85,1,3,3,133,About to Sleep,171.61666666666667,10.428571428571429,1789.7166666666667
12812.0,45,1,229.64000000000001,3,1,1,311,Promising,229.64000000000001,1.1370716510903427,261.11713395638634
12814.0,102,1,125.92,2,1,1,211,Hibernating,125.92,1.3825757575757576,174.0939393939394
12815.0,148,2,1063.46,2,2,4,224,Need Attention,531.73,3.3486238532110093,1780.5637614678901
12816.0,96,2,572.2,2,2,3,223,Need Attention,286.1,2.7037037037037037,773.5296296296297
12817.0,281,1,166.04,1,1,1,111,Hibernating,166.04,4.294117647058823,712.995294117647
12818.0,262,1,1542.08,1,1,4,114,Lost,1542.08,3.5096153846153846,5412.107692307692
12820.0,3,4,942.34,5,4,4,544,Champions,235.585,4.022038567493113,947.5319559228651
12821.0,214,1,92.72,1,1,1,111,Hibernating,92.72,2.401315789473684,222.64999999999998
12822.0,71,2,948.88,3,2,4,324,Potential Loyalists,474.44,2.4745762711864407,1174.037966101695
12823.0,75,5,1759.5,2,4,4,244,Need Attention,351.9,6.2714776632302405,2206.9329896907216
12824.0,60,1,397.12,3,1,2,312,Promising,397.12,1.1928104575163399,473.68888888888887
12826.0,3,7,1474.72,5,5,4,554,Champions,210.67428571428573,7.038567493112948,1482.8451790633612
12827.0,6,3,430.15000000000003,5,3,2,532,Potential Loyalists,143.38333333333335,3.0416666666666665,436.1243055555556
12828.0,3,6,1018.71,5,5,4,554,Champions,169.785,6.03305785123967,1024.3227272727274
12829.0,337,2,293.0,1,2,2,122,About to Sleep,146.5,25.17241379310345,3687.7586206896553
12830.0,38,6,6814.64,3,5,5,355,Loyal Customers,1135.7733333333333,6.676829268292683,7583.364634146341
12831.0,262,1,215.05,1,1,1,111,Hibernating,215.05,3.5096153846153846,754.7427884615385
12832.0,32,2,383.03,4,2,2,422,Potential Loyalists,191.515,2.18562874251497,418.5806886227544
12833.0,145,1,417.38,2,1,2,212,Hibernating,417.38,1.6515837104072397,689.3380090497737
12834.0,283,1,312.38,1,1,2,112,Hibernating,312.38,4.397590361445783,1373.7192771084335
12836.0,59,4,2610.36,3,4,5,345,Loyal Customers,652.59,4.755700325732899,3103.522475570033
12837.0,173,1,134.1,2,1,1,211,Hibernating,134.1,1.8911917098445596,253.60880829015545
12838.0,34,2,671.95,3,2,3,323,Potential Loyalists,335.975,2.1987951807228914,738.7402108433735
12839.0,3,14,5591.42,5,5,5,555,Champions,399.38714285714286,14.077134986225897,5622.226721763086
12840.0,144,4,2726.77,2,4,5,245,Need Attention,681.6925,6.576576576576577,4483.202927927928
12841.0,5,25,3991.58,5,5,5,555,Champions,159.6632,25.277008310249304,4035.8080332409963
12842.0,70,2,1118.99,3,2,4,324,Potential Loyalists,559.495,2.4662162162162162,1379.835641891892
12843.0,66,8,1702.26,3,5,4,354,Loyal Customers,212.7825,9.733333333333333,2071.0829999999996
12844.0,29,2,325.96000000000004,4,2,2,422,Potential Loyalists,162.98000000000002,2.166172106824926,353.04272997032643
12845.0,267,4,354.09,1,4,2,142,About to Sleep,88.5225,14.747474747474747,1305.4833333333331
12847.0,22,1,843.64,4,1,3,413,Lost,843.64,1.061046511627907,895.1412790697675
12849.0,31,2,1010.29,4,2,4,424,Potential Loyalists,505.145,2.1791044776119404,1100.7637313432836
12851.0,97,1,131.81,2,1,1,211,Hibernating,131.81,1.3568773234200744,178.85
12852.0,295,1,311.55,1,1,2,112,Hibernating,311.55,5.140845070422535,1601.630281690141
12853.0,135,6,1957.1000000000001,2,5,4,254,Need Attention,326.18333333333334,9.48051948051948,3092.3874458874457
12854.0,79,3,1316.25,2,3,4,234,Need Attention,438.75,3.8153310104529616,1673.976480836237
12855.0,373,1,38.1,1,1,1,111,Hibernating,38.1,-52.142857142857146,-1986.6428571428573
12856.0,8,6,2170.78,5,5,5,555,Champions,361.7966666666667,6.117318435754189,2213.2254189944133
12857.0,211,2,1106.4,1,2,4,124,About to Sleep,553.2,4.709677419354839,2605.3935483870973
12863.0,52,1,521.2,3,1,3,313,Lost,521.2,1.1624203821656052,605.8535031847134
12864.0,138,1,147.12,2,1,1,211,Hibernating,147.12,1.6008771929824561,235.52105263157895
12865.0,26,2,1568.23,4,2,4,424,Potential Loyalists,784.115,2.1470588235294117,1683.5410294117646
12866.0,283,1,559.12,1,1,3,113,Lost,559.12,4.397590361445783,2458.7807228915663
12867.0,26,7,4009.34,4,5,5,455,Champions,572.7628571428571,7.514705882352941,4304.144411764706
12868.0,186,6,1607.0600000000002,1,5,4,154,About to Sleep,267.84333333333336,12.166666666666666,3258.7605555555556
12871.0,84,2,380.64,2,2,2,222,Need Attention,190.32,2.5886524822695036,492.6723404255319
12872.0,327,2,599.97,1,2,3,123,About to Sleep,299.985,18.71794871794872,5615.1038461538465
12873.0,282,1,374.0,1,1,2,112,Hibernating,374.0,4.345238095238095,1625.1190476190475
12875.0,143,2,343.2300000000001,2,2,2,222,Need Attention,171.61500000000004,3.273542600896861,561.7890134529149
12876.0,58,2,2218.02,3,2,5,325,Potential Loyalists,1109.01,2.3701298701298703,2628.4977272727274
12877.0,4,12,1535.77,5,5,4,554,Champions,127.98083333333334,12.099447513812155,1548.497375690608
12878.0,236,2,854.99,1,2,3,123,About to Sleep,427.495,5.615384615384615,2400.548846153846
12879.0,45,3,573.22,3,3,3,333,Potential Loyalists,191.07333333333335,3.411214953271028,651.7922118380063
12881.0,276,1,298.0,1,1,2,112,Hibernating,298.0,4.055555555555555,1208.5555555555554
12882.0,9,2,1463.04,5,2,4,524,Potential Loyalists,731.52,2.044817927170868,1495.8252100840334
12883.0,25,4,703.47,4,4,3,443,Loyal Customers,175.8675,4.281524926686217,752.9810850439883
12884.0,88,1,309.05,2,1,2,212,Hibernating,309.05,1.3129496402877698,405.7670863309353
12885.0,63,3,1175.22,3,3,4,334,Potential Loyalists,391.74,3.613861386138614,1415.6940594059406
12886.0,68,2,1378.4,3,2,4,324,Potential Loyalists,689.2,2.4496644295302015,1688.308724832215
12888.0,214,2,354.12,1,2,2,122,About to Sleep,177.06,4.802631578947368,850.353947368421
12890.0,24,1,376.71999999999997,4,1,2,412,New Customers,376.71999999999997,1.067251461988304,402.05497076023386
12891.0,186,3,331.0,1,3,2,132,About to Sleep,110.33333333333333,6.083333333333333,671.1944444444443
12893.0,31,1,176.55,4,1,1,411,New Customers,176.55,1.0895522388059702,192.36044776119405
12895.0,42,2,372.8,3,2,2,322,Potential Loyalists,186.4,2.253086419753086,419.9753086419753
12897.0,205,2,216.5,1,2,1,121,Hibernating,108.25,4.53416149068323,490.82298136645966
12901.0,9,28,17654.54,5,5,5,555,Champions,630.5192857142857,28.627450980392155,18050.15994397759
12902.0,265,1,138.68,1,1,1,111,Hibernating,138.68,3.613861386138614,501.170297029703
12904.0,18,2,496.06,4,2,3,423,Potential Loyalists,248.03,2.0977011494252875,520.292816091954
12906.0,12,5,2919.81,5,4,5,545,Champions,583.962,5.155367231638418,3010.5385593220335
12908.0,176,2,750.0,2,2,3,223,Need Attention,375.0,3.8421052631578947,1440.7894736842104
12909.0,40,5,2178.67,3,4,5,345,Loyal Customers,435.73400000000004,5.598159509202453,2439.308435582822
12910.0,23,8,3075.04,4,5,5,455,Champions,384.38,8.513119533527696,3272.272886297376
12912.0,3,5,1662.3,5,4,4,544,Champions,332.46,5.027548209366391,1671.4586776859503
12913.0,5,5,2483.63,5,4,5,545,Champions,496.726,5.055401662049861,2511.1494459833793
12915.0,149,2,363.65,2,2,2,222,Need Attention,181.825,3.3640552995391704,611.6693548387096
12916.0,139,4,2944.95,2,4,5,245,Need Attention,736.2375,6.431718061674009,4735.272026431718
12917.0,128,1,594.0,2,1,3,213,Lost,594.0,1.5336134453781514,910.9663865546219
12919.0,8,6,1335.19,5,5,4,554,Champions,222.53166666666667,6.117318435754189,1361.297067039106
12920.0,17,1,162.78,4,1,1,411,New Customers,162.78,1.0458452722063036,170.24269340974212
12921.0,9,37,16587.09,5,5,5,555,Champions,448.29972972972973,37.82913165266106,16958.78949579832
12922.0,161,1,405.38,2,1,2,212,Hibernating,405.38,1.7804878048780488,721.7741463414634
12923.0,64,1,172.82,3,1,1,311,Promising,172.82,1.2086092715231789,208.87185430463578
12924.0,88,4,933.7,2,4,4,244,Need Attention,233.425,5.251798561151079,1225.9010791366907
12925.0,5,2,694.05,5,2,3,523,Potential Loyalists,347.025,2.0221606648199444,701.7403047091411
12928.0,35,5,2062.7000000000003,3,4,5,345,Loyal Customers,412.5400000000001,5.513595166163142,2274.578549848943
12929.0,312,1,117.85,1,1,1,111,Hibernating,117.85,6.7592592592592595,796.5787037037037
12930.0,78,2,415.8,2,2,2,222,Need Attention,207.9,2.5347222222222223,526.96875
12931.0,22,15,42055.96,4,5,5,455,Champions,2803.730666666667,15.915697674418606,44623.3296511628
12933.0,24,3,607.53,4,3,3,433,Potential Loyalists,202.51,3.201754385964912,648.3872807017542
12935.0,2,7,2160.7,5,5,5,555,Champions,308.6714285714285,7.019230769230769,2166.635989010989
12936.0,17,4,1063.9,4,4,4,444,Champions,265.975,4.1833810888252145,1112.6747851002865
12937.0,15,4,1504.27,4,4,4,444,Champions,376.0675,4.15954415954416,1564.2693732193732
12938.0,26,1,114.14,4,1,1,411,New Customers,114.14,1.0735294117647058,122.53264705882353
12939.0,64,8,11581.8,3,5,5,355,Loyal Customers,1447.725,9.668874172185431,13997.870860927153
12940.0,55,2,899.69,3,2,3,323,Potential Loyalists,449.845,2.347266881028939,1055.9062700964632
12942.0,131,3,675.6,2,3,3,233,Need Attention,225.20000000000002,4.659574468085106,1049.3361702127659
12944.0,36,2,604.51,3,2,3,323,Potential Loyalists,302.255,2.212121212121212,668.6246969696969
12945.0,288,1,462.95,1,1,2,112,Hibernating,462.95,4.67948717948718,2166.36858974359
12947.0,144,6,1603.99,2,5,4,254,Need Attention,267.33166666666665,9.864864864864865,2637.1907657657657
12948.0,16,7,2064.95,4,5,5,455,Champions,294.99285714285713,7.300000000000001,2153.447857142857
12949.0,31,8,4167.22,4,5,5,455,Champions,520.9025,8.716417910447761,4540.403880597015
12950.0,2,3,1843.0,5,3,4,534,Potential Loyalists,614.3333333333334,3.008241758241758,1848.0631868131868
12951.0,9,6,1064.07,5,5,4,554,Champions,177.345,6.134453781512605,1087.9147058823528
12952.0,6,4,1387.79,5,4,4,544,Champions,346.9475,4.055555555555555,1407.064861111111
12953.0,10,1,329.85,5,1,2,512,New Customers,329.85,1.0252808988764044,338.18890449438203
12955.0,1,11,4757.16,5,5,5,555,Champions,432.4690909090909,11.0,4757.16
12956.0,306,1,108.07,1,1,1,111,Hibernating,108.07,6.083333333333333,657.4258333333332
12957.0,10,8,4017.54,5,5,5,555,Champions,502.1925,8.202247191011235,4119.10702247191
12962.0,7,2,266.39,5,2,2,522,Potential Loyalists,133.195,2.033426183844011,270.84220055710307
12963.0,8,8,1856.63,5,5,4,554,Champions,232.07875,8.156424581005586,1892.9328212290502
12965.0,89,1,769.8100000000001,2,1,3,213,Lost,769.8100000000001,1.3176895306859207,1014.3705776173286
12966.0,10,1,160.18,5,1,1,511,New Customers,160.18,1.0252808988764044,164.22949438202247
12967.0,358,2,1660.9,1,2,4,124,About to Sleep,830.45,91.25,75778.5625
12968.0,112,1,135.95,2,1,1,211,Hibernating,135.95,1.437007874015748,195.36122047244092
12970.0,7,4,405.47,5,4,2,542,Potential Loyalists,101.3675,4.066852367688022,412.2466573816156
12971.0,4,86,11189.91,5,5,5,555,Champions,130.11523255813952,86.71270718232044,11282.64406077348
12974.0,198,1,144.8,1,1,1,111,Hibernating,144.8,2.1726190476190474,314.5952380952381
12976.0,212,1,738.6,1,1,3,113,Lost,738.6,2.3701298701298703,1750.5779220779223
12977.0,156,1,39.239999999999995,2,1,1,211,Hibernating,39.239999999999995,1.7380952380952381,68.20285714285714
12980.0,158,9,7374.900000000001,2,5,5,255,Need Attention,819.4333333333334,15.79326923076923,12941.53125
12981.0,30,2,372.21999999999997,4,2,2,422,Potential Loyalists,186.10999999999999,2.1726190476190474,404.34613095238086
12982.0,243,1,390.54,1,1,2,112,Hibernating,390.54,2.967479674796748,1158.919512195122
12984.0,19,1,97.5,4,1,1,411,New Customers,97.5,1.0518731988472623,102.55763688760807
12985.0,1,2,1239.38,5,2,4,524,Potential Loyalists,619.69,2.0,1239.38
12987.0,74,2,558.7,2,2,3,223,Need Attention,279.35,2.5,698.375
12988.0,292,1,505.82,1,1,3,113,Lost,505.82,4.9324324324324325,2494.9229729729727
12989.0,3,15,6924.110000000001,5,5,5,555,Champions,461.6073333333334,15.082644628099175,6962.259366391186
